Size,Channels,Threads,Time_s
256,64,8,0.0172827
256,64,8,0.0177112
256,64,8,0.0178954
256,64,8,0.0181837
256,64,8,0.0156065
256,64,8,0.0176469
256,64,8,0.0152143
256,64,8,0.0159103
256,64,8,0.0171761
256,64,8,0.0186162
256,64,8,0.0178602
256,64,8,0.0171525
256,64,8,0.0166298
256,64,8,0.0159633
256,64,8,0.0159399
256,64,8,0.0168626
256,64,8,0.0195429
256,64,8,0.0176866
256,64,8,0.0179587
256,64,8,0.0193075
256,64,8,0.0184474
256,64,8,0.0206553
256,64,8,0.023205
256,64,8,0.0202277
256,64,8,0.0176427
256,64,8,0.0161848
256,64,8,0.0152737
256,64,8,0.0159728
256,64,8,0.0172988
256,64,8,0.0191326
256,64,8,0.0172335
256,64,8,0.0166549
256,64,8,0.0163428
256,64,8,0.0164715
256,64,8,0.0154191
256,64,8,0.0173188
256,64,8,0.0183373
256,64,8,0.0190561
256,64,8,0.0178421
256,64,8,0.0183649
256,64,16,0.016608
256,64,16,0.0141458
256,64,16,0.0147032
256,64,16,0.0138942
256,64,16,0.0141789
256,64,16,0.0137402
256,64,16,0.0138496
256,64,16,0.0144476
256,64,16,0.0141389
256,64,16,0.0146452
256,64,16,0.0145263
256,64,16,0.0143038
256,64,16,0.0138267
256,64,16,0.0144575
256,64,16,0.0148173
256,64,16,0.0144163
256,64,16,0.0144805
256,64,16,0.0145707
256,64,16,0.0142635
256,64,16,0.014572
256,64,16,0.0137369
256,64,16,0.014923
256,64,16,0.0142767
256,64,16,0.0147184
256,64,16,0.0150936
256,64,16,0.0148651
256,64,16,0.013894
256,64,16,0.013933
256,64,16,0.014501
256,64,16,0.0145252
256,64,16,0.0146889
256,64,16,0.013618
256,64,16,0.014588
256,64,16,0.0140844
256,64,16,0.014207
256,64,16,0.0149479
256,64,16,0.0142007
256,64,16,0.0139628
256,64,16,0.0144849
256,64,16,0.0140502
256,64,16,0.0144717
256,64,16,0.0143364
256,64,16,0.0148185
256,64,16,0.0148438
256,64,16,0.0146536
256,64,16,0.0148117
256,64,16,0.0150472
256,64,16,0.0150776
256,64,16,0.0142971
256,64,16,0.0143208
512,16,2,0.0512446
512,16,2,0.0480346
512,16,2,0.0488621
512,16,2,0.0480628
512,16,2,0.0488084
512,16,2,0.0476289
512,16,2,0.0488877
512,16,2,0.0474457
512,16,2,0.0474784
512,16,2,0.0486512
512,16,2,0.0488737
512,16,2,0.0479901
512,16,2,0.0492891
512,16,2,0.0491572
512,16,2,0.0482173
512,16,2,0.0481934
512,16,2,0.0491466
512,16,2,0.0478838
512,16,2,0.0473725
512,16,2,0.0487688
512,16,2,0.0492023
512,16,2,0.0481269
512,16,2,0.04754
512,16,2,0.048689
512,16,2,0.0484967
512,16,2,0.0474689
512,16,2,0.0481397
512,16,2,0.0480054
512,16,2,0.0557021
512,16,2,0.0495274
512,16,2,0.0478811
512,16,2,0.0496919
512,16,2,0.0473429
512,16,2,0.0475764
512,16,2,0.0489623
512,16,2,0.0484475
512,16,2,0.0474035
512,16,2,0.0487422
512,16,2,0.0485531
512,16,2,0.0476386
512,16,2,0.0474641
512,16,2,0.0488077
512,16,2,0.0491233
512,16,2,0.0477822
512,16,2,0.0483208
512,16,2,0.0488105
512,16,2,0.0479703
512,16,2,0.0617829
512,16,2,0.0487237
512,16,2,0.0479026
512,16,4,0.0282582
512,16,4,0.0249815
512,16,4,0.0264613
512,16,4,0.0257279
512,16,4,0.0251136
512,16,4,0.0264997
512,16,4,0.0268518
