Size,Channels,Threads,Time_s
256,16,32,0.0028054
256,16,32,0.0030512
256,16,32,0.0029436
256,16,32,0.0028907
256,16,32,0.0029688
256,16,32,0.0039539
256,16,32,0.003118
256,16,32,0.0033074
256,16,32,0.003254
256,16,32,0.0032083
256,16,32,0.003387
256,16,32,0.0034005
256,16,32,0.0031995
256,16,32,0.00319
256,16,32,0.0032617
256,16,32,0.0031327
256,16,32,0.0025031
256,16,32,0.0028016
256,16,32,0.0030713
256,16,32,0.0029643
256,16,32,0.0034364
256,16,32,0.002997
256,16,32,0.002452
256,16,32,0.0030212
256,16,32,0.0031241
256,16,32,0.0028315
256,16,32,0.0029443
256,16,32,0.0026087
256,16,32,0.0029104
256,16,32,0.0033001
256,16,32,0.0029109
